user_id,signup_date,platform,acquisition_channel,is_internal
U004733,2026-03-23,ios,organic,false
U004734,2026-02-07,ios,organic,false
U004735,2026-04-13,android,paid_social,false
U004736,2025-09-27,android,organic,false
U004737,2026-01-18,android,paid_social,false
U004738,2025-12-13,android,organic,false
U004739,2025-10-09,ios,referral,false
U004740,2026-01-20,ios,paid_social,false
U004741,2025-09-02,android,press,false
U004742,2025-11-19,ios,organic,false
U004743,2025-09-06,android,paid_social,false
U004744,2025-09-21,ios,paid_social,false
U004745,2026-02-09,android,organic,false
U004746,2026-03-03,ios,paid_social,false
U004747,2025-10-21,android,organic,false
U004748,2025-10-09,android,paid_social,false
U004749,2026-02-16,ios,paid_social,false
U004750,2026-01-06,ios,press,false
U004751,2026-01-03,ios,organic,false
U004752,2025-11-11,android,organic,false
U004753,2026-05-09,ios,organic,false
U004754,2026-05-23,android,organic,false
U004755,2025-11-23,ios,organic,false
U004756,2026-04-07,android,organic,false
U004757,2026-05-23,ios,paid_social,false
U004758,2026-03-05,ios,paid_social,false
U004759,2026-04-28,android,organic,false
U004760,2026-02-03,android,organic,false
U004761,2026-01-07,android,organic,false
U004762,2025-11-09,android,organic,false
U004763,2025-10-28,android,paid_social,false
U004764,2025-10-10,ios,referral,false
U004765,2025-10-04,android,referral,false
U004766,2025-11-28,android,organic,false
U004767,2025-12-26,ios,organic,false
U004768,2026-03-10,android,referral,false
U004769,2026-04-19,ios,paid_social,false
U004770,2026-03-27,ios,organic,false
U004771,2026-05-02,android,referral,false
U004772,2026-05-26,android,organic,false
U004773,2026-03-16,ios,organic,false
U004774,2026-01-24,android,organic,false
U004775,2026-02-13,android,organic,false
U004776,2025-10-14,ios,organic,false
U004777,2026-03-11,android,organic,false
U004778,2025-11-28,android,paid_social,false
U004779,2025-09-12,ios,organic,false
U004780,2025-12-05,android,organic,false
U004781,2026-01-01,android,organic,false
U004782,2026-02-25,ios,organic,false
U004783,2025-09-08,android,paid_social,false
U004784,2025-12-25,android,organic,false
U004785,2026-02-19,ios,organic,false
U004786,2026-03-27,android,paid_social,false
U004787,2025-11-23,android,organic,false
U004788,2026-05-11,ios,paid_social,false
U004789,2026-01-06,ios,organic,false
U004790,2026-04-04,ios,press,false
U004791,2026-01-26,ios,press,false
U004792,2025-10-01,android,organic,false
U004793,2026-03-12,ios,organic,false
U004794,2026-04-26,ios,paid_social,false
U004795,2026-03-13,android,organic,false
U004796,2026-01-19,ios,organic,false
U004797,2025-10-07,ios,organic,false
U004798,2025-10-02,android,paid_social,false
U004799,2025-09-01,ios,referral,false
U004800,2025-10-17,ios,referral,false
U004801,2026-02-26,ios,paid_social,false
U004802,2025-12-28,ios,organic,false
U004803,2025-11-30,ios,organic,false
U004804,2026-02-01,ios,paid_social,false
U004805,2025-11-14,ios,organic,false
U004806,2026-03-10,android,paid_social,false
U004807,2025-12-31,ios,organic,false
U004808,2026-04-20,android,organic,false
U004809,2026-05-09,android,organic,false
U004810,2025-12-15,android,paid_social,false
U004811,2025-11-13,ios,organic,false
U004812,2025-09-01,ios,paid_social,false
U004813,2026-04-26,ios,paid_social,false
U004814,2025-09-25,android,paid_social,false
U004815,2025-10-17,ios,organic,false
U004816,2026-02-16,ios,referral,false
U004817,2026-01-06,android,organic,false
U004818,2025-09-25,ios,organic,false
U004819,2025-11-05,android,paid_social,false
U004820,2026-04-21,ios,referral,false
U004821,2025-10-05,android,paid_social,false
U004822,2026-03-20,ios,paid_social,false
U004823,2025-11-13,ios,organic,false
U004824,2025-09-28,android,paid_social,false
U004825,2025-10-19,ios,paid_social,false
U004826,2025-10-23,android,press,false
U004827,2026-02-05,ios,organic,false
U004828,2026-02-28,android,referral,false
U004829,2026-05-10,android,organic,false
U004830,2025-12-12,android,organic,false
U004831,2025-12-28,ios,organic,false
U004832,2025-11-21,ios,organic,false
U004833,2025-11-03,ios,referral,false
U004834,2026-02-24,ios,organic,false
U004835,2026-02-01,android,organic,false
U004836,2025-10-07,ios,referral,false
U004837,2025-10-13,android,organic,false
U004838,2026-01-04,android,organic,false
U004839,2026-01-15,ios,organic,false
U004840,2025-09-02,android,organic,false
U004841,2026-02-24,ios,referral,false
U004842,2026-02-07,android,organic,false
U004843,2026-04-26,ios,paid_social,false
U004844,2026-05-17,android,organic,false
U004845,2025-10-21,android,organic,false
U004846,2025-11-25,android,organic,false
U004847,2026-03-23,android,paid_social,false
U004848,2026-05-28,ios,organic,false
U004849,2026-01-10,ios,organic,false
U004850,2026-01-08,android,referral,false
U004851,2026-05-02,android,organic,false
U004852,2026-04-20,android,organic,false
U004853,2026-02-14,ios,paid_social,false
U004854,2025-12-25,android,paid_social,false
U004855,2026-05-13,android,organic,false
U004856,2026-03-13,android,paid_social,false
U004857,2026-02-09,android,organic,false
U004858,2025-12-13,ios,referral,false
U004859,2026-04-06,android,paid_social,false
U004860,2025-09-12,ios,organic,false
U004861,2025-12-16,ios,press,false
U004862,2026-01-14,ios,organic,false
U004863,2026-03-20,ios,organic,false
U004864,2026-04-13,ios,press,false
U004865,2025-11-18,ios,press,false
U004866,2026-04-16,android,organic,false
U004867,2025-11-29,android,organic,false
U004868,2026-01-14,android,organic,false
U004869,2026-01-10,android,organic,false
U004870,2026-02-11,ios,paid_social,false
U004871,2025-10-11,ios,referral,false
U004872,2026-01-24,ios,paid_social,false
U004873,2026-01-27,ios,organic,false
U004874,2025-09-22,android,organic,false
U004875,2025-12-01,android,paid_social,false
U004876,2025-09-17,ios,press,false
U004877,2025-09-07,android,paid_social,false
U004878,2026-03-13,android,organic,false
U004879,2026-01-12,ios,referral,false
U004880,2026-03-16,ios,referral,false
U004881,2026-01-24,android,organic,false
U004882,2025-10-12,android,organic,false
U004883,2026-05-15,android,paid_social,false
U004884,2025-11-08,android,organic,false
U004885,2025-10-12,android,press,false
U004886,2026-03-29,ios,referral,false
U004887,2025-09-18,ios,organic,false
U004888,2025-09-28,android,organic,false
U004889,2026-05-14,ios,paid_social,false
U004890,2025-10-13,ios,organic,false
U004891,2025-09-17,ios,referral,false
U004892,2025-10-04,android,paid_social,false
U004893,2025-11-08,ios,organic,false
U004894,2026-04-19,android,organic,false
U004895,2026-03-12,android,referral,false
U004896,2026-05-18,android,organic,false
U004897,2025-12-16,ios,organic,false
U004898,2026-01-28,android,referral,false
U004899,2026-05-12,android,press,false
U004900,2026-03-08,ios,organic,false
U004901,2025-10-16,android,paid_social,false
U004902,2026-01-30,ios,paid_social,false
U004903,2025-09-23,ios,paid_social,false
U004904,2026-02-05,android,organic,false
U004905,2025-12-18,ios,paid_social,false
U004906,2025-12-22,ios,organic,false
U004907,2026-04-16,ios,paid_social,false
U004908,2026-03-26,ios,paid_social,false
U004909,2026-01-02,ios,referral,false
U004910,2025-12-19,ios,paid_social,false
U004911,2025-11-23,android,paid_social,false
U004912,2025-09-03,ios,organic,false
U004913,2026-03-08,ios,press,false
U004914,2025-12-05,ios,organic,false
U004915,2026-01-10,android,organic,false
U004916,2025-10-21,ios,organic,false
U004917,2025-10-29,ios,paid_social,false
U004918,2026-01-02,android,paid_social,false
U004919,2026-03-17,ios,paid_social,false
U004920,2025-09-24,android,organic,false
U004921,2025-11-21,android,organic,false
U004922,2026-02-16,ios,organic,false
U004923,2025-12-31,android,paid_social,false
U004924,2026-01-21,ios,paid_social,false
U004925,2025-10-01,android,organic,false
U004926,2026-03-10,android,organic,false
U004927,2025-12-05,android,organic,false
U004928,2026-02-03,ios,organic,false
U004929,2026-04-29,ios,referral,false
U004930,2025-09-24,android,organic,false
U004931,2026-04-15,android,paid_social,false
U004932,2025-09-13,ios,referral,false
U004933,2025-11-06,android,referral,false
U004934,2025-09-08,android,organic,false
U004935,2025-10-02,ios,referral,false
U004936,2026-01-11,ios,organic,false
U004937,2025-12-03,ios,organic,false
U004938,2025-10-30,android,organic,false
U004939,2025-11-27,android,organic,false
U004940,2025-09-24,android,referral,false
U004941,2025-10-23,ios,organic,false
U004942,2026-05-25,ios,press,false
U004943,2026-03-27,android,organic,false
U004944,2025-12-02,ios,organic,false
U004945,2025-10-28,android,organic,false
U004946,2025-11-06,ios,referral,false
U004947,2025-12-06,android,press,false
U004948,2026-01-12,android,organic,false
U004949,2025-10-01,android,organic,false
U004950,2025-10-13,android,organic,false
U004951,2026-01-12,ios,press,false
U004952,2026-04-23,ios,organic,false
U004953,2026-02-05,ios,press,false
U004954,2025-09-11,ios,organic,false
U004955,2025-12-29,ios,press,false
U004956,2026-03-27,android,press,false
U004957,2026-04-28,ios,referral,false
U004958,2025-09-30,android,paid_social,false
U004959,2026-05-14,android,paid_social,false
U004960,2026-03-07,ios,referral,false
U004961,2025-11-07,ios,organic,false
U004962,2026-04-28,android,paid_social,false
U004963,2026-02-21,android,organic,false
U004964,2025-12-04,android,organic,false
U004965,2025-09-19,android,referral,false
U004966,2025-12-01,android,organic,false
U004967,2026-01-27,ios,referral,false
U004968,2026-05-14,android,organic,false
U004969,2026-05-08,ios,paid_social,false
U004970,2026-04-23,ios,paid_social,false
U004971,2026-01-01,android,referral,false
U004972,2026-05-11,android,paid_social,false
U004973,2026-04-17,android,organic,false
U004974,2025-10-04,android,organic,false
U004975,2025-12-04,android,organic,false
U004976,2026-02-19,ios,press,false
U004977,2025-09-24,ios,organic,false
U004978,2025-11-22,android,press,false
U004979,2025-10-21,ios,referral,false
U004980,2026-03-15,android,organic,false
U004981,2025-10-30,android,organic,false
U004982,2025-10-02,android,organic,false
U004983,2025-11-28,android,referral,false
U004984,2025-12-22,ios,press,false
U004985,2026-02-22,android,organic,false
U004986,2026-04-06,android,organic,false
U004987,2026-04-30,android,organic,false
U004988,2026-03-27,android,paid_social,false
U004989,2025-11-17,ios,organic,false
U004990,2025-12-25,android,organic,false
U004991,2025-10-28,android,organic,false
U004992,2026-03-22,ios,referral,false
U004993,2026-02-05,android,organic,false
U004994,2025-11-12,android,organic,false
U004995,2026-03-23,android,organic,false
U004996,2026-04-07,ios,press,false
U004997,2025-10-18,ios,organic,false
U004998,2025-10-18,android,referral,false
U004999,2025-10-28,ios,organic,false
U005000,2026-04-15,android,organic,false
QA0001,2026-03-02,ios,internal,true
QA0002,2026-03-02,android,internal,true
QA0003,2026-03-02,ios,internal,true
QA0004,2026-03-02,android,internal,true
QA0005,2026-03-02,ios,internal,true
QA0006,2026-03-02,android,internal,true
QA0007,2026-03-02,ios,internal,true
QA0008,2026-03-02,android,internal,true
QA0009,2026-03-02,ios,internal,true
QA0010,2026-03-02,android,internal,true
QA0011,2026-03-02,ios,internal,true
QA0012,2026-03-02,android,internal,true
QA0013,2026-03-02,ios,internal,true
QA0014,2026-03-02,android,internal,true
QA0015,2026-03-02,ios,internal,true
QA0016,2026-03-02,android,internal,true
QA0017,2026-03-02,ios,internal,true
QA0018,2026-03-02,android,internal,true
QA0019,2026-03-02,ios,internal,true
QA0020,2026-03-02,android,internal,true
QA0021,2026-03-02,ios,internal,true
QA0022,2026-03-02,android,internal,true
QA0023,2026-03-02,ios,internal,true
QA0024,2026-03-02,android,internal,true
QA0025,2026-03-02,ios,internal,true
QA0026,2026-03-02,android,internal,true
QA0027,2026-03-02,ios,internal,true
QA0028,2026-03-02,android,internal,true
QA0029,2026-03-02,ios,internal,true
QA0030,2026-03-02,android,internal,true
QA0031,2026-03-02,ios,internal,true
QA0032,2026-03-02,android,internal,true
QA0033,2026-03-02,ios,internal,true
QA0034,2026-03-02,android,internal,true
QA0035,2026-03-02,ios,internal,true
QA0036,2026-03-02,android,internal,true
QA0037,2026-03-02,ios,internal,true
QA0038,2026-03-02,android,internal,true
QA0039,2026-03-02,ios,internal,true
QA0040,2026-03-02,android,internal,true
QA0041,2026-03-02,ios,internal,true
QA0042,2026-03-02,android,internal,true
QA0043,2026-03-02,ios,internal,true
QA0044,2026-03-02,android,internal,true
QA0045,2026-03-02,ios,internal,true
QA0046,2026-03-02,android,internal,true
QA0047,2026-03-02,ios,internal,true
QA0048,2026-03-02,android,internal,true
QA0049,2026-03-02,ios,internal,true
QA0050,2026-03-02,android,internal,true
QA0051,2026-03-02,ios,internal,true
QA0052,2026-03-02,android,internal,true
QA0053,2026-03-02,ios,internal,true
QA0054,2026-03-02,android,internal,true
QA0055,2026-03-02,ios,internal,true
QA0056,2026-03-02,android,internal,true
QA0057,2026-03-02,ios,internal,true
QA0058,2026-03-02,android,internal,true
QA0059,2026-03-02,ios,internal,true
QA0060,2026-03-02,android,internal,true
QA0061,2026-03-02,ios,internal,true
QA0062,2026-03-02,android,internal,true
QA0063,2026-03-02,ios,internal,true
QA0064,2026-03-02,android,internal,true
QA0065,2026-03-02,ios,internal,true
QA0066,2026-03-02,android,internal,true
QA0067,2026-03-02,ios,internal,true
QA0068,2026-03-02,android,internal,true
QA0069,2026-03-02,ios,internal,true
QA0070,2026-03-02,android,internal,true
QA0071,2026-03-02,ios,internal,true
QA0072,2026-03-02,android,internal,true
QA0073,2026-03-02,ios,internal,true
QA0074,2026-03-02,android,internal,true
QA0075,2026-03-02,ios,internal,true
QA0076,2026-03-02,android,internal,true
QA0077,2026-03-02,ios,internal,true
QA0078,2026-03-02,android,internal,true
QA0079,2026-03-02,ios,internal,true
QA0080,2026-03-02,android,internal,true
QA0081,2026-03-02,ios,internal,true
QA0082,2026-03-02,android,internal,true
QA0083,2026-03-02,ios,internal,true
QA0084,2026-03-02,android,internal,true
QA0085,2026-03-02,ios,internal,true
QA0086,2026-03-02,android,internal,true
QA0087,2026-03-02,ios,internal,true
QA0088,2026-03-02,android,internal,true
QA0089,2026-03-02,ios,internal,true
QA0090,2026-03-02,android,internal,true
QA0091,2026-03-02,ios,internal,true
QA0092,2026-03-02,android,internal,true
QA0093,2026-03-02,ios,internal,true
QA0094,2026-03-02,android,internal,true
QA0095,2026-03-02,ios,internal,true
QA0096,2026-03-02,android,internal,true
QA0097,2026-03-02,ios,internal,true
QA0098,2026-03-02,android,internal,true
QA0099,2026-03-02,ios,internal,true
QA0100,2026-03-02,android,internal,true
QA0101,2026-03-02,ios,internal,true
QA0102,2026-03-02,android,internal,true
QA0103,2026-03-02,ios,internal,true
QA0104,2026-03-02,android,internal,true
QA0105,2026-03-02,ios,internal,true
QA0106,2026-03-02,android,internal,true
QA0107,2026-03-02,ios,internal,true
QA0108,2026-03-02,android,internal,true
QA0109,2026-03-02,ios,internal,true
QA0110,2026-03-02,android,internal,true
QA0111,2026-03-02,ios,internal,true
QA0112,2026-03-02,android,internal,true
QA0113,2026-03-02,ios,internal,true
QA0114,2026-03-02,android,internal,true
QA0115,2026-03-02,ios,internal,true
QA0116,2026-03-02,android,internal,true
QA0117,2026-03-02,ios,internal,true
QA0118,2026-03-02,android,internal,true
QA0119,2026-03-02,ios,internal,true
QA0120,2026-03-02,android,internal,true
QA0121,2026-03-02,ios,internal,true
